category,company,first_seen_at,id,last_seen_at,program,published_at,raw_category,source,stage,subcategory,title,url,locations,tags
法务合规,美团,2026-08-25T18:29:22+00:00,meituan:4695022677,2026-08-25T18:29:22+00:00,校园招聘,,公司事务 · 职能类,美团招聘,校招,法务,法务岗,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4695022677&jobShareType=1&highlightType=campus,北京,
游戏,哔哩哔哩,2026-08-25T18:29:22+00:00,bilibili:29705,2026-08-25T18:29:22+00:00,校园招聘,,游戏类,哔哩哔哩招聘,校招,游戏策划,游戏战斗策划【2027届】,https://jobs.bilibili.com/campus/positions/29705,上海,
内容,哔哩哔哩,2026-08-25T18:29:22+00:00,bilibili:28316,2026-08-25T18:29:22+00:00,实习招聘,,游戏类,哔哩哔哩招聘,实习,内容策划,海外创作者生态实习生（日语方向）,https://jobs.bilibili.com/campus/positions/28316,上海,国际化
游戏,哔哩哔哩,2026-08-25T18:29:22+00:00,bilibili:29066,2026-08-25T18:29:22+00:00,实习招聘,,游戏类,哔哩哔哩招聘,实习,游戏策划,场景原画实习生,https://jobs.bilibili.com/campus/positions/29066,上海,
采购供应链,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199908540006,2026-08-25T18:29:22+00:00,校园招聘,,物流类 / 菜鸟,阿里巴巴招聘,校招,供应链,物流规划,https://campus-talent.alibaba.com/campus/position/199908540006,杭州,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199904460003,2026-08-25T18:29:22+00:00,实习招聘,,游戏类 / 灵犀互娱,阿里巴巴招聘,实习,游戏策划,灵犀互娱-游戏战斗策划实习生（卡牌）,https://campus-talent.alibaba.com/campus/position/199904460003,上海,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907620014,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 灵犀互娱,阿里巴巴招聘,校招,游戏策划,游戏角色原画（国风二次元）,https://campus-talent.alibaba.com/campus/position/199907620014,上海,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907700018,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 虎鲸文娱集团,阿里巴巴招聘,校招,游戏策划,游戏角色原画（写实）,https://campus-talent.alibaba.com/campus/position/199907700018,北京 | 广州,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907660016,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 灵犀互娱,阿里巴巴招聘,校招,游戏策划,游戏角色/场景原画（二次元）,https://campus-talent.alibaba.com/campus/position/199907660016,广州,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907780071,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 灵犀互娱,阿里巴巴招聘,校招,游戏策划,游戏服务体验管理,https://campus-talent.alibaba.com/campus/position/199907780071,广州,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907680015,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 灵犀互娱,阿里巴巴招聘,校招,游戏策划,游戏文案策划（克苏鲁题材）,https://campus-talent.alibaba.com/campus/position/199907680015,广州,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907700017,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 灵犀互娱,阿里巴巴招聘,校招,游戏策划,游戏场景原画（国风）,https://campus-talent.alibaba.com/campus/position/199907700017,上海,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907620015,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 灵犀互娱,阿里巴巴招聘,校招,游戏策划,游戏场景原画（写实）,https://campus-talent.alibaba.com/campus/position/199907620015,广州,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907680022,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 灵犀互娱,阿里巴巴招聘,校招,游戏策划,游戏动效,https://campus-talent.alibaba.com/campus/position/199907680022,广州,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907660017,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 灵犀互娱,阿里巴巴招聘,校招,游戏策划,游戏动作,https://campus-talent.alibaba.com/campus/position/199907660017,广州 | 上海,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199905260005,2026-08-25T18:29:22+00:00,实习招聘,,游戏类 / 虎鲸文娱集团,阿里巴巴招聘,实习,游戏策划,游戏QA实习,https://campus-talent.alibaba.com/campus/position/199905260005,苏州,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907680021,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 虎鲸文娱集团,阿里巴巴招聘,校招,游戏策划,游戏3D角色,https://campus-talent.alibaba.com/campus/position/199907680021,北京 | 广州,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907680020,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 灵犀互娱,阿里巴巴招聘,校招,游戏策划,游戏3D场景,https://campus-talent.alibaba.com/campus/position/199907680020,广州,
游戏,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907800018,2026-08-25T18:29:22+00:00,校园招聘,,游戏类 / 灵犀互娱,阿里巴巴招聘,校招,游戏策划,游戏2D动作,https://campus-talent.alibaba.com/campus/position/199907800018,广州,
数据分析,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199907940007,2026-08-25T18:29:22+00:00,实习招聘,,数据类 / 阿里巴巴控股集团,阿里巴巴招聘,实习,数据分析,日常实习生-超声医学实习生,https://campus-talent.alibaba.com/campus/position/199907940007,杭州,
数据分析,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199908680004,2026-08-25T18:29:22+00:00,实习招聘,,数据类 / 千问事业部,阿里巴巴招聘,实习,数据分析,大模型数据工程实习生,https://campus-talent.alibaba.com/campus/position/199908680004,北京 | 杭州,AI
数据分析,阿里巴巴,2026-08-25T18:23:44+00:00,alibaba:199905300005,2026-08-25T18:29:22+00:00,实习招聘,,数据类 / Token Foundry,阿里巴巴招聘,实习,数据分析,ATH-TF事业部-大模型美学数据实习生-未来生活实验室,https://campus-talent.alibaba.com/campus/position/199905300005,北京 | 杭州,AI
数据分析,蚂蚁集团,2026-08-25T18:23:44+00:00,antgroup:260721010993685,2026-08-25T18:29:22+00:00,校园招聘,,数据类,蚂蚁集团招聘,校招,数据分析,金融科技量化分析师,https://talent.antgroup.com/campus-position?positionId=260721010993685,杭州,
商务拓展,蚂蚁集团,2026-08-25T18:23:44+00:00,antgroup:26033009368033,2026-08-25T18:29:22+00:00,实习招聘,,其他,蚂蚁集团招聘,实习,解决方案,Solution Engineer Intern,https://talent.antgroup.com/campus-position?positionId=26033009368033,新加坡,
数据分析,蚂蚁集团,2026-08-25T18:23:44+00:00,antgroup:26033009369301,2026-08-25T18:29:22+00:00,实习招聘,,数据类,蚂蚁集团招聘,实习,数据分析,LCAP Data Analytics Intern,https://talent.antgroup.com/campus-position?positionId=26033009369301,新加坡,
数据分析,蚂蚁集团,2026-08-25T18:23:44+00:00,antgroup:26033009366237,2026-08-25T18:29:22+00:00,校园招聘,,数据类,蚂蚁集团招聘,校招,数据分析,Anext Bank – Data Management & Intelligence Depart,https://talent.antgroup.com/campus-position?positionId=26033009366237,新加坡,
采购供应链,美团,2026-08-25T18:23:44+00:00,meituan:4694853960,2026-08-25T18:29:22+00:00,校园招聘,,物流 · 零售类,美团招聘,校招,供应链,物流规划岗,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4694853960&jobShareType=1&highlightType=campus,北京,
采购供应链,美团,2026-08-25T18:23:44+00:00,meituan:4697381206,2026-08-25T18:29:22+00:00,校园招聘,,物流 · 零售类,美团招聘,校招,供应链,物流管理储备岗,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4697381206&jobShareType=1&highlightType=campus,杭州 | 南京 | 北京 | 苏州 | 天津 | 上海 | 西安 | 成都 | 长沙 | 东莞 | 广州 | 武汉 | 深圳 | 佛山,
采购供应链,美团,2026-08-25T18:23:44+00:00,meituan:4697286525,2026-08-25T18:29:22+00:00,校园招聘,,供应链 · 零售类,美团招聘,校招,供应链,商品品质管理岗,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4697286525&jobShareType=1&highlightType=campus,合肥 | 福州 | 杭州 | 南京 | 苏州 | 北京 | 沈阳 | 南宁 | 上海 | 石家庄 | 西安 | 成都 | 长沙 | 重庆 | 东莞 | 济南 | 南昌 | 青岛 | 广州 | 深圳 | 郑州 | 武汉,
市场,美团,2026-08-25T18:23:44+00:00,meituan:4694790935,2026-08-25T18:29:22+00:00,校园招聘,,公司事务 · 职能类,美团招聘,校招,公共关系,公共关系岗,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4694790935&jobShareType=1&highlightType=campus,南京 | 北京,
采购供应链,美团,2026-08-25T18:23:44+00:00,meituan:4694853346,2026-08-25T18:29:22+00:00,校园招聘,,供应链 · 零售类,美团招聘,校招,供应链,供应链管理岗,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4694853346&jobShareType=1&highlightType=campus,北京,
采购供应链,美团,2026-08-25T18:23:44+00:00,meituan:4056236125,2026-08-25T18:29:22+00:00,实习招聘,,食杂零售-Keemart / 物流 · 零售类,美团招聘,实习,供应链,Keemart物资管理,https://zhaopin.meituan.com/web/position/detail?jobUnionId=4056236125&jobShareType=1&highlightType=campus,利雅得,
游戏,网易,2026-08-25T18:23:44+00:00,netease:77590,2026-08-25T18:29:22+00:00,实习招聘,,游戏艺术 / 艺设一部,网易招聘,实习,游戏策划,音效制作（实习生 ）,https://hr.163.com/job-detail.html?id=77590,广州,
内容,网易,2026-08-25T18:23:44+00:00,netease:78020,2026-08-25T18:29:22+00:00,实习招聘,,游戏艺术 / 游戏应用与平台发展事业部,网易招聘,实习,内容制作,视频编导实习生,https://hr.163.com/job-detail.html?id=78020,上海,
游戏,网易,2026-08-25T18:23:44+00:00,netease:64141,2026-08-25T18:29:22+00:00,实习招聘,,游戏测试 / 雷火事业群,网易招聘,实习,游戏策划,算法测试开发实习生（游戏AI）,https://hr.163.com/job-detail.html?id=64141,杭州,AI
游戏,网易,2026-08-25T18:23:44+00:00,netease:78136,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 奇点事业部,网易招聘,实习,游戏策划,游戏研发实习生（引擎方向）,https://hr.163.com/job-detail.html?id=78136,上海,
游戏,网易,2026-08-25T18:23:44+00:00,netease:75414,2026-08-25T18:29:22+00:00,实习招聘,,游戏测试 / 质量保障中心,网易招聘,实习,游戏策划,游戏测试实习生（蛋仔派对）,https://hr.163.com/job-detail.html?id=75414,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:76147,2026-08-25T18:29:22+00:00,实习招聘,,游戏测试 / 质量保障中心,网易招聘,实习,游戏策划,游戏测试实习生（燕云十六声）,https://hr.163.com/job-detail.html?id=76147,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:65809,2026-08-25T18:29:22+00:00,实习招聘,,游戏测试 / 烈酷工作室,网易招聘,实习,游戏策划,游戏测试实习生（烈酷工作室）,https://hr.163.com/job-detail.html?id=65809,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:6599,2026-08-25T18:29:22+00:00,实习招聘,,游戏测试 / 雷火事业群,网易招聘,实习,游戏策划,游戏测试实习生（暴雪）,https://hr.163.com/job-detail.html?id=6599,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:78287,2026-08-25T18:29:22+00:00,实习招聘,,游戏测试 / 雷火事业群,网易招聘,实习,游戏策划,游戏测试实习生（无限大）,https://hr.163.com/job-detail.html?id=78287,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:78235,2026-08-25T18:29:22+00:00,实习招聘,,游戏测试 / 雷火事业群,网易招聘,实习,游戏策划,游戏测试实习生（忘川风华录）,https://hr.163.com/job-detail.html?id=78235,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:77521,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 奇点事业部,网易招聘,实习,游戏策划,游戏服务器架构开发实习生,https://hr.163.com/job-detail.html?id=77521,上海,
游戏,网易,2026-08-25T18:23:44+00:00,netease:78296,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 奇点事业部,网易招聘,实习,游戏策划,游戏客户端（Gameplay）开发实习生,https://hr.163.com/job-detail.html?id=78296,上海,
游戏,网易,2026-08-25T18:23:44+00:00,netease:76670,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 奇点事业部,网易招聘,实习,游戏策划,游戏客户端开发实习生（萤火突击）,https://hr.163.com/job-detail.html?id=76670,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:56828,2026-08-25T18:29:22+00:00,实习招聘,,游戏测试 / 雷火事业群,网易招聘,实习,游戏策划,游戏功能测试实习生,https://hr.163.com/job-detail.html?id=56828,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:78063,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 奇点事业部,网易招聘,实习,游戏策划,游戏AI Agent客户端开发实习生（七日世界）,https://hr.163.com/job-detail.html?id=78063,上海,AI
游戏,网易,2026-08-25T18:23:44+00:00,netease:71014,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 奇点事业部,网易招聘,实习,游戏策划,渲染引擎开发实习生,https://hr.163.com/job-detail.html?id=71014,上海,
游戏,网易,2026-08-25T18:23:44+00:00,netease:77333,2026-08-25T18:29:22+00:00,实习招聘,,游戏艺术 / 荒野事业部,网易招聘,实习,游戏策划,枪械制作实习生,https://hr.163.com/job-detail.html?id=77333,上海,
游戏,网易,2026-08-25T18:23:44+00:00,netease:77331,2026-08-25T18:29:22+00:00,实习招聘,,游戏艺术 / 荒野事业部,网易招聘,实习,游戏策划,场景原画实习生,https://hr.163.com/job-detail.html?id=77331,上海,
游戏,网易,2026-08-25T18:23:44+00:00,netease:77186,2026-08-25T18:29:22+00:00,实习招聘,,游戏艺术 / 艺设三部,网易招聘,实习,游戏策划,场景制作实习生（第五人格）,https://hr.163.com/job-detail.html?id=77186,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:63701,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 雷火事业群,网易招聘,实习,游戏策划,【精英实习生】游戏服务器端开发实习生（逆水寒手游）,https://hr.163.com/job-detail.html?id=63701,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:63703,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 雷火事业群,网易招聘,实习,游戏策划,【精英实习生】游戏引擎端开发实习生（逆水寒手游）,https://hr.163.com/job-detail.html?id=63703,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:63700,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 雷火事业群,网易招聘,实习,游戏策划,【精英实习生】游戏客户端开发实习生（逆水寒手游）,https://hr.163.com/job-detail.html?id=63700,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:72780,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 雷火事业群,网易招聘,实习,游戏策划,【精英实习】游戏研发服务端实习生（全明星街球派对）,https://hr.163.com/job-detail.html?id=72780,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:72779,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 雷火事业群,网易招聘,实习,游戏策划,【精英实习】游戏研发客户端实习生（全明星街球派对）,https://hr.163.com/job-detail.html?id=72779,杭州,
游戏,网易,2026-08-25T18:23:44+00:00,netease:78077,2026-08-25T18:29:22+00:00,实习招聘,,游戏艺术 / 艺设一部,网易招聘,实习,游戏策划,GUI实习生,https://hr.163.com/job-detail.html?id=78077,上海,
游戏,网易,2026-08-25T18:23:44+00:00,netease:78092,2026-08-25T18:29:22+00:00,实习招聘,,游戏程序 / 奇点事业部,网易招聘,实习,游戏策划,AI工具应用实习生（暗黑破坏神：不朽）,https://hr.163.com/job-detail.html?id=78092,上海,AI
财务,米哈游,2026-08-25T18:23:44+00:00,mihoyo:6555,2026-08-25T18:29:22+00:00,实习招聘,,综合类 / 实习生专项,米哈游招聘,实习,会计税务,税务实习生,https://jobs.mihoyo.com/#/position/6555,上海,
法务合规,百度,2026-08-25T18:23:44+00:00,baidu:4138e014-825c-4dba-9aca-8b1f8479b126,2026-08-25T18:29:22+00:00,校园招聘,,日常实习项目,百度招聘,校招,法务,法律产品评估助理（J104013）,https://talent.baidu.com/jobs/detail/INTERN/4138e014-825c-4dba-9aca-8b1f8479b126,北京,
财务,智元机器人,2026-08-25T18:23:44+00:00,agibot:7662204570316081449,2026-08-25T18:29:22+00:00,校园招聘,,,智元机器人招聘,校招,会计税务,税务专员,https://agirobot.jobs.feishu.cn/campusrecruitment/position/7662204570316081449/detail,上海,
销售,智元机器人,2026-08-25T18:23:44+00:00,agibot:7600367935480629530,2026-08-25T18:29:22+00:00,实习招聘,,,智元机器人招聘,实习,销售支持,售前技术支持实习生（软件方向）,https://agirobot.jobs.feishu.cn/internrecruitment/position/7600367935480629530/detail,深圳,
财务,智元机器人,2026-08-25T18:23:44+00:00,agibot:7662041465691228443,2026-08-25T18:29:22+00:00,校园招聘,,,智元机器人招聘,校招,会计税务,会计专员,https://agirobot.jobs.feishu.cn/campusrecruitment/position/7662041465691228443/detail,上海,
采购供应链,智元机器人,2026-08-25T18:23:44+00:00,agibot:7662276817160210751,2026-08-25T18:29:22+00:00,校园招聘,,,智元机器人招聘,校招,供应链,【共创】物流关务专员,https://agirobot.jobs.feishu.cn/campusrecruitment/position/7662276817160210751/detail,上海,
设计,文远知行,2026-08-25T18:23:44+00:00,weride:1acdc37c-b4e7-4e0b-8605-f36d4b3e05bd,2026-08-25T18:29:22+00:00,实习招聘,,,文远知行招聘,实习,其他设计,机械结构设计工程师,https://app.mokahr.com/campus_apply/jingchi/2137#/job/1acdc37c-b4e7-4e0b-8605-f36d4b3e05bd,地点未注明,
市场,文远知行,2026-08-25T18:23:44+00:00,weride:a1b6b83c-841e-41cd-b31b-e28ece182f77,2026-08-25T18:29:22+00:00,实习招聘,,,文远知行招聘,实习,公共关系,市场公关实习生（广州）,https://app.mokahr.com/campus_apply/jingchi/2137#/job/a1b6b83c-841e-41cd-b31b-e28ece182f77,地点未注明,
市场,文远知行,2026-08-25T18:23:44+00:00,weride:0d5e154b-19f5-45ec-979b-70d1071ecc78,2026-08-25T18:29:22+00:00,实习招聘,,,文远知行招聘,实习,公共关系,市场公关实习生,https://app.mokahr.com/campus_apply/jingchi/2137#/job/0d5e154b-19f5-45ec-979b-70d1071ecc78,地点未注明,
设计,文远知行,2026-08-25T18:23:44+00:00,weride:e0a09b2e-dd28-44a8-8756-22047d8f9776,2026-08-25T18:29:22+00:00,实习招聘,,,文远知行招聘,实习,其他设计,工业设计工程师【2027届校招】,https://app.mokahr.com/campus_apply/jingchi/2137#/job/e0a09b2e-dd28-44a8-8756-22047d8f9776,地点未注明,
法务合规,文远知行,2026-08-25T18:23:44+00:00,weride:94c88b02-ebfb-49c8-89b3-c3bda270fb87,2026-08-25T18:29:22+00:00,实习招聘,,,文远知行招聘,实习,合规,安全合规工程师【2027届校招】,https://app.mokahr.com/campus_apply/jingchi/2137#/job/94c88b02-ebfb-49c8-89b3-c3bda270fb87,地点未注明,
财务,快手,2026-08-25T18:23:44+00:00,kuaishou:12a5303a45684bc88a1265e1b47fd433,2026-08-25T18:29:22+00:00,校园招聘,,function,快手招聘,校招,会计税务,税务专员,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=12a5303a45684bc88a1265e1b47fd433,北京,
市场,快手,2026-08-25T18:23:44+00:00,kuaishou:68795d2f22d9452a9710a91c4aeaae48,2026-08-25T18:29:22+00:00,校园招聘,,gamePlanning,快手招聘,校招,广告投放,游戏投放优化师,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=68795d2f22d9452a9710a91c4aeaae48,广州 | 杭州,
游戏,快手,2026-08-25T18:23:44+00:00,kuaishou:a7f96ac85e97440e86856e90a452a822,2026-08-25T18:29:22+00:00,校园招聘,,gamePlanning,快手招聘,校招,游戏策划,游戏关卡策划,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=a7f96ac85e97440e86856e90a452a822,杭州,
采购供应链,快手,2026-08-25T18:23:44+00:00,kuaishou:72fc320257264edf9931652c93b22ba3,2026-08-25T18:29:22+00:00,校园招聘,,J1020,快手招聘,校招,供应链,供应链管理工程师-供应链方向,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=72fc320257264edf9931652c93b22ba3,北京,
采购供应链,快手,2026-08-25T18:23:44+00:00,kuaishou:77148b9037cc47008ca11fc7d77b504e,2026-08-25T18:29:22+00:00,实习招聘,,J1020,快手招聘,实习,供应链,【留用实习】供应链管理工程师-供应链方向,https://campus.kuaishou.cn/recruit/campus/e/#/campus/job-info/?code=77148b9037cc47008ca11fc7d77b504e,北京,
运营,小米,2026-08-25T18:23:44+00:00,xiaomi:7670919155688425737,2026-08-25T18:29:22+00:00,校园招聘,,运营类,小米招聘,校招,其他运营,项目质量工程师-汽车,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670919155688425737/detail,上海,
项目管理,小米,2026-08-25T18:23:44+00:00,xiaomi:7670918893741754675,2026-08-25T18:29:22+00:00,校园招聘,,运营类,小米招聘,校招,项目管理,项目经理-汽车,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670918893741754675/detail,上海,
项目管理,小米,2026-08-25T18:23:44+00:00,xiaomi:7671489622266661174,2026-08-25T18:29:22+00:00,校园招聘,,职能类,小米招聘,校招,项目管理,项目经理-基金会,https://xiaomi.jobs.f.mioffice.cn/campus/position/7671489622266661174/detail,北京,
项目管理,小米,2026-08-25T18:23:44+00:00,xiaomi:7670934501371054399,2026-08-25T18:29:22+00:00,校园招聘,,职能类,小米招聘,校招,项目管理,项目经理-local,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670934501371054399/detail,北京,
项目管理,小米,2026-08-25T18:23:44+00:00,xiaomi:7670884217367021850,2026-08-25T18:29:22+00:00,校园招聘,,管理类,小米招聘,校招,项目管理,项目经理,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670884217367021850/detail,北京,
运营,小米,2026-08-25T18:23:44+00:00,xiaomi:7671295584536021275,2026-08-25T18:29:22+00:00,校园招聘,,销售类,小米招聘,校招,其他运营,零售运营专员-外派,https://xiaomi.jobs.f.mioffice.cn/campus/position/7671295584536021275/detail,开罗,
运营,小米,2026-08-25T18:23:44+00:00,xiaomi:7670931984176711945,2026-08-25T18:29:22+00:00,校园招聘,,运营类,小米招聘,校招,其他运营,零售运营专员-local,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670931984176711945/detail,雅加达,
运营,小米,2026-08-25T18:23:44+00:00,xiaomi:7670886600494270761,2026-08-25T18:29:22+00:00,校园招聘,,外语外派类,小米招聘,校招,销售运营,销售运营-俄语,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670886600494270761/detail,北京,
运营,小米,2026-08-25T18:23:44+00:00,xiaomi:7670934357804091686,2026-08-25T18:29:22+00:00,校园招聘,,运营类,小米招聘,校招,销售运营,销售运营-local,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670934357804091686/detail,杜塞尔多夫,
运营,小米,2026-08-25T18:23:44+00:00,xiaomi:7670885879783147830,2026-08-25T18:29:22+00:00,校园招聘,,运营类,小米招聘,校招,销售运营,销售运营,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670885879783147830/detail,北京,
销售,小米,2026-08-25T18:23:44+00:00,xiaomi:7670885563403340068,2026-08-25T18:29:22+00:00,校园招聘,,销售类,小米招聘,校招,销售,销售管理,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670885563403340068/detail,北京,
采购供应链,小米,2026-08-25T18:23:44+00:00,xiaomi:7671129707790240036,2026-08-25T18:29:22+00:00,校园招聘,,供应链类,小米招聘,校招,采购,采购专员,https://xiaomi.jobs.f.mioffice.cn/campus/position/7671129707790240036/detail,北京,
运营,小米,2026-08-25T18:23:44+00:00,xiaomi:7670918797348178222,2026-08-25T18:29:22+00:00,校园招聘,,软件研发类,小米招聘,校招,产品运营,远程诊断产品运营-汽车,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670918797348178222/detail,上海,
运营,小米,2026-08-25T18:23:44+00:00,xiaomi:7670885454137280806,2026-08-25T18:29:22+00:00,校园招聘,,外语外派类,小米招聘,校招,其他运营,运营商技术客户经理TAM,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670885454137280806/detail,北京,
运营,小米,2026-08-25T18:23:44+00:00,xiaomi:7670935194911639844,2026-08-25T18:29:22+00:00,校园招聘,,运营类,小米招聘,校招,其他运营,运营专员-西语-外派,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670935194911639844/detail,墨西哥城 | 圣地亚哥,
运营,小米,2026-08-25T18:23:44+00:00,xiaomi:7670930463729764650,2026-08-25T18:29:22+00:00,校园招聘,,运营类,小米招聘,校招,其他运营,运营专员-汽车,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670930463729764650/detail,北京,
项目管理,小米,2026-08-25T18:23:44+00:00,xiaomi:7670931328757680447,2026-08-25T18:29:22+00:00,校园招聘,,软件研发类,小米招聘,校招,项目管理,软件项目经理-汽车,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670931328757680447/detail,北京 | 南京,
项目管理,小米,2026-08-25T18:23:44+00:00,xiaomi:7670890041496832266,2026-08-25T18:29:22+00:00,校园招聘,,产品类,小米招聘,校招,项目管理,软件项目经理,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670890041496832266/detail,武汉 | 南京,
产品,小米,2026-08-25T18:23:44+00:00,xiaomi:7670885598815111465,2026-08-25T18:29:22+00:00,校园招聘,,产品类,小米招聘,校招,产品经理,软件产品经理-安全隐私方向,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670885598815111465/detail,北京,
产品,小米,2026-08-25T18:23:44+00:00,xiaomi:7670892040776108297,2026-08-25T18:29:22+00:00,校园招聘,,产品类,小米招聘,校招,产品经理,软件产品经理-互联互通方向,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670892040776108297/detail,北京,
产品,小米,2026-08-25T18:23:44+00:00,xiaomi:7670892445827811634,2026-08-25T18:29:22+00:00,校园招聘,,产品类,小米招聘,校招,产品经理,软件产品经理-OS规划方向,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670892445827811634/detail,北京,
产品,小米,2026-08-25T18:23:44+00:00,xiaomi:7671128410562922788,2026-08-25T18:29:22+00:00,校园招聘,,产品类,小米招聘,校招,产品经理,软件产品经理,https://xiaomi.jobs.f.mioffice.cn/campus/position/7671128410562922788/detail,武汉 | 北京 | 南京,
设计,小米,2026-08-25T18:23:44+00:00,xiaomi:7670914793260255514,2026-08-25T18:29:22+00:00,校园招聘,,整车与系统工程类,小米招聘,校招,其他设计,车身电控子系统设计-汽车,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670914793260255514/detail,南京,
采购供应链,小米,2026-08-25T18:23:44+00:00,xiaomi:7670928601491786003,2026-08-25T18:29:22+00:00,校园招聘,,供应链类,小米招聘,校招,供应链,资源开发专员,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670928601491786003/detail,武汉,
运营,小米,2026-08-25T18:23:44+00:00,xiaomi:7670930636815517994,2026-08-25T18:29:22+00:00,校园招聘,,运营类,小米招聘,校招,其他运营,资产运营,https://xiaomi.jobs.f.mioffice.cn/campus/position/7670930636815517994/detail,北京,
